Date,Track URL,Position,Track Name,Artist,Streams,Country
11/11/2017,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,1,Havana,Camila Cabello,15765,Hong Kong
12/28/2017,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,1,Havana,Camila Cabello,40320,Singapore
12/20/2017,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,1,Havana,Camila Cabello,43498,Singapore
11/11/2017,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,1,Havana,Camila Cabello,46112,Ireland
12/13/2017,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,1,Havana,Camila Cabello,8827,Thailand
12/9/2017,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,1,Havana,Camila Cabello,99747,Indonesia
1/24/2018,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,1,Havana (feat. Young Thug),Camila Cabello,11844,Czech Republic
1/19/2018,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,1,Havana (feat. Young Thug),Camila Cabello,192244,Philippines
2/1/2018,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,1,Havana (feat. Young Thug),Camila Cabello,19523,Taiwan
1/19/2018,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,1,Havana (feat. Young Thug),Camila Cabello,40734,Malaysia
1/14/2018,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,1,Havana (feat. Young Thug),Camila Cabello,4107987,Global
1/12/2018,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,1,Havana (feat. Young Thug),Camila Cabello,44483,Malaysia
2/3/2018,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,1,Havana (feat. Young Thug),Camila Cabello,77328,Indonesia
1/17/2018,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,1,Havana (feat. Young Thug),Camila Cabello,97904,Indonesia
1/13/2018,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ,1,Never Be the Same,Camila Cabello,15710,Hong Kong
7/21/2018,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6,1,Solo (feat. Demi Lovato),Clean Bandit,12085,Czech Republic
7/18/2018,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6,1,Solo (feat. Demi Lovato),Clean Bandit,13149,Czech Republic
7/12/2018,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6,1,Solo (feat. Demi Lovato),Clean Bandit,13194,Czech Republic
6/17/2018,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6,1,Solo (feat. Demi Lovato),Clean Bandit,9405,Hungary
4/6/2017,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,1,Symphony (feat. Zara Larsson),Clean Bandit,317127,Sweden
7/12/2018,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB,1,Don’t Matter To Me,Drake,198812,Sweden
7/9/2018,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB,1,Don’t Matter To Me,Drake,199333,Sweden
2/23/2018,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,1,God's Plan,Drake,10138,Iceland
